event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CHN4585,"08 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shaanxi,Xian,Huyi,Huyi,33.9977,108.5855,1,"CLB (China)",Other,"Around 8 June 2020 (as reported), 1-100 construction workers gathered at the Huyi District (Xi'an, Shaanxi) government offices to demand government interventions in collecting their wage arrears owed by a company that was building a school in the district.",0,"crowd size=1-100",1618501362
CHN4721,"08 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Protestant Christian Group (China)",6,,,0,60,,156,"East Asia",China,Jilin,Changchun,Chaoyang,Chaoyang,43.8334,125.2879,2,"Bitter Winter",Other,"On 8 June 2020, 100 government-sent personnel demolished the state-approved Protestant Hongqi Christian Church in Changchun prefecture (Jilin). During the demolition, dozens of congregation members gathered outside the church, holding banners protesting against the demolition and singing hymns.",0,"crowd size=dozens",1618501365
CHN4117,"08 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Guizhou,Anshun,Guanling,"Guanling Buyei and Miao Autonomous",25.9436,105.6193,1,"CLB (China)",Other,"Around 8 June 2020 (as reported), up to 100 migrant workers demonstrated in Guanling Autonomous County (Anshun City, Guizhou Province) against wage arrears owed to them by a construction project. It was reported that some workers climbed to the top of a government building during the demonstration.",0,"crowd size=up to 100",1618501354
CHN4118,"08 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","HKFTU: Hong Kong Federation of Trade Unions; Labor Group (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Ming Pao",Subnational,"On 8 June 2020, at least 5 members of the 'Tuen Mun Waldorf Avenue Merchants Association' under the HKFTU demonstrated at Cheung Kong Center in Central and Western District (Hong Kong), urging Cheung Kong (Holdings) Limited to follow the Housing Authority in providing non-residential tenants at all of its shopping malls a 50 per cent rent reduction for a period of six months. They chanted slogans calling for the organisation to 'save merchants, support the economy, and save livelihoods'. The group stated that merchants had been severely impacted by the coronavirus as people reduced their consumption.",0,"crowd size=5",1611094734
CHN4120,"08 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement",6,,,0,60,,156,"East Asia",China,"Hong Kong","Yau Tsim Mong",,"Hong Kong - Yau Tsim Mong",22.3201,114.1692,1,"Ming Pao",Subnational,"On 8 June 2020, three demonstrators held a 'Lunch with You' rally at Olympian City 2 in Yau Tsim Mong District (Hong Kong). They sang the anti-ELAB protest anthem 'Glory to Hong Kong' and held up the gesture calling for the five demands.",0,"crowd size=3",1611094734
CHN4119,"08 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Federation of Public Housing Estates; DP: Democratic Party (Hong Kong)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Kowloon City",,"Hong Kong - Kowloon City",22.3052,114.187,1,RTHK,Subnational,"On 8 June 2020, at least 7 members of the Democratic Party and Federation of Public Housing Estates demonstrated outside the Housing Department in Kowloon City District (Hong Kong), urging the Housing Department to freeze rents or waive rents for public housing, and improve its existing rental assistance scheme. They stated that unemployment rate had increased to 5.2 per cent due to the coronavirus, and the authorities should waive rental fees for families with no income.",0,"crowd size=at least 7",1611094735
CHN12823,"08 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Hubei,Wuhan,Jiangan,Jiang'an,30.6001,114.309,1,"Epoch Times",International,"On 8 June 2020, construction workers gathered and knelt down in front of the city government building in Jiang'an district (Wuhan, Hubei) to demand wage arrears. They were also dissatisfied that local government officials were unwilling to assist them.",0,"crowd size=no report",1683045346
CHN4112,"07 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Jilin,Tonghua,Dongchang,Dongchang,41.7211,125.9375,2,"CLB (China)",Other,"Around 7 June 2020 (as reported), between 101 and 1000 employees of Meituan went on strike and demonstrated in Tonghua City, Jilin Province. The reason for their demonstration was not reported.",0,"crowd size=between 101 and 1000",1618501378
CHN4116,"07 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shandong,Binzhou,Wudi,Wudi,37.7697,117.6261,1,"CLB (China)",Other,"Around 7 June 2020 (as reported), up to 100 employees demonstrated in Wudi County (Binzhou City, Shandong Province) against wage arrears owed to them by a factory. The demonstrators held banners to protest. It was reported that around 20 employees were owed wages up to RMB 1.9 million.",0,"crowd size=up to 100",1618501384
CHN4115,"07 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Shandong,Qingdao,Shinan,Shinan,36.0757,120.4124,2,"CLB (China)",Other,"Around 7 June 2020 (as reported), more than 50 employees demonstrated in Qingdao City, Shandong Province against wage arrears owed to them by an aquaculture company.",0,"crowd size=more than 50",1618501387
CHN4114,"07 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement; Studentlocalism; Students (China)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Yau Tsim Mong",,"Hong Kong - Yau Tsim Mong",22.3201,114.1692,1,"Ming Pao; Sing Tao Daily",Subnational,"On 7 June 2020, more than 100 people participated in a demonstration organised by student organisations Studentlocalism and Ideologist HK at the Tsim Sha Shui Clock Tower in Yau Tsim Mong District (Hong Kong), chanting slogans from time to time. Some demonstrators also held up the gesture calling for the five demands. It was reported that two student organisations had initially planned a protest march to promote another parade to be held on 16 June, and oppose the national security act. The march was brought forward to 7 June and turned into a street booth demonstration after it was rejected by the police. Dozens of police were present at the scene, but did not intervene.",0,"crowd size=more than 100",1611094729
CHN4113,"07 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","LSD: League of Social Democrats; Protesters (International)",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Apple Daily Hong Kong",Subnational,"On 7 June 2020, more than 10 members of the League of Social Democrats and several foreigners demonstrated outside the Consulate General of the United States, Hong Kong and Macau in Central and Western District (Hong Kong), to protest against police brutality and racial discrimination in the United States, following the death of George Floyd. They held placards, kneeled on one knee in solidarity with the events in the United States. The group also criticised police brutality in Hong Kong.",0,"crowd size=more than 10",1611094731
CHN8543,"07 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","DAB: Democratic Alliance for the Betterment and Progress of Hong Kong",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Ta Kung Pao",Subnational,"On 7 June 2020, at least 8 members of the Kwai Tsing community concern group, including a DAB member, demonstrated outside the Consulate General of the United States, Hong Kong and Macau in Central and Western District (Hong Kong) to condemn the US government's interference in the internal affairs of China and Hong Kong, especially with the National Security Law in Hong Kong.",0,"crowd size=at least 8",1611094735
CHN4110,"06 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Liaoning,Shenyang,Dadong,Shenhe,41.7957,123.4589,2,"CLB (China)",Other,"Around 6 June 2020 (as reported), up to 100 employees demonstrated in Shenyang City, Liaoning Province against wage arrears owed to them by a restaurant.",0,"crowd size=up to 100",1618501415
CHN4111,"06 June 2020",2020,2,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Labor Group (China)",6,,,0,60,,156,"East Asia",China,Jiangxi,Ganzhou,Zhanggong,Zhanggong,25.8178,114.9212,2,"CLB (China)",Other,"Around 6 June 2020 (as reported), up to 100 employees demonstrated in Ganzhou City, Jiangxi Province against wage arrears owed to them by a mining company. It was reported that the employees threatened to jump off a building during the demonstration.",0,"crowd size=up to 100",1618501415
CHN4067,"06 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Civil Force (Hong Kong); Government of China (2017-) Hong Kong Special Administrative Region",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Wen Wei Po",Subnational,"On 6 June 2020, 6 people (including a member of Civil Force and a member of the Public Affairs Forum at the Home Affairs Bureau) demonstrated outside the British Consulate-General in Hong Kong in Central and Western District (Hong Kong). They held banners and the Chinese national flag, and read a statement on 'I am Chinese' before ripping apart their British National (Overseas) passport during the demonstration. This was in response to the statement by the UK Prime Minister that the British government would change their immigration rules and allow BNO passport holders from Hong Kong to go to the UK for a renewable period of 12 months and be given further immigration rights, if China imposes its national security law on Hong Kong. The demonstrators stated that the statement was merely 'lip service', to undermine the national identity of Hong Kong people.",0,"crowd size=6",1611094737
CHN4066,"05 June 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (China)","Five Demands Movement",6,,,0,60,,156,"East Asia",China,"Hong Kong","Central and Western",,"Hong Kong - Central and Western",22.2811,114.1598,1,"Channel News Asia",International,"On 5 June 2020, between dozens and about 50 people held a 'Lunch with You' rally at IFC mall in Central and Western District (Hong Kong). They chanted slogans, held banners with slogans for 'Hong Kong Independence' and 'Liberate Hong Kong, revolution of our times', and also sang the anti-ELAB protest anthem 'Glory to Hong Kong'. It was reported that the police were on alert outside the mall but did not intervene.",0,"crowd size=between dozens and about 50",1611094731
